리뷰ID,리뷰작성일,상품구매일,배송완료일,리뷰본문,사용자_익명ID,회원등급,상품번호,상품명,상품가격,상품옵션,리뷰작성경로,리뷰별점,태그,포토개수,동영상개수,댓글개수,댓글내용
117140,2026-07-02 13:19:11,2026-06-22 21:32:30,2026-06-24 16:08:53,배송 빠르고 좋아요 ㅎㅎ,,,636,허리편한케어 V2 허리 마사지기,131000,수량선택: 허리편한케어 V2 1개 (허리베개 1개 증정),기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117141,2026-07-02 15:44:14,2026-06-27 15:58:10,2026-06-30 18:48:50,만족합니다.*^^*,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117142,2026-07-02 16:41:06,2026-05-16 18:49:05,2026-05-19 13:43:19,하루에 한번은 무조건 할려고 합니다. 목은 쭉 늘려주는 느낌 입니다,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117143,2026-07-02 16:53:35,2026-06-20 18:55:35,2026-06-23 21:12:49,"아~~이거 생각보다 시원하거나 개운맛이 아니라 좀 답답한 마사지 타입입니다 
이 가격에 신중히…",,,1001,[슬룸] 구독자 전용 ★초특가★ 비밀링크,84900,수량선택: ★SET★ 발편한케어 L 1개 + 목 마사지 베개 V2 1개 + 마그네슘 시너지 크림 100원 + (증정)중형 파우치,기존리뷰,4,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
117144,2026-07-02 16:59:35,2026-06-25 12:29:05,2026-06-26 13:45:55,목디스크로 아파서 결국 샀어요 하고 있는 동안은 통증이 감소하는것 같은데 아직 효과는 모르겠어요 가격이 저렴하진 않고 리모콘이 있을것 같은데 없어요 오래쓰면 커버가 천이라 터지거나 때 탈것 같은 걱정도 듭니다,,,1001,[슬룸] 구독자 전용 ★초특가★ 비밀링크,84900,수량선택: 목 마사지 베개 V2 1개,기존리뷰,4,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
117145,2026-07-02 17:05:36,2026-06-28 21:53:20,2026-06-30 16:15:17,"좋은데, 소재가 보기보단 너무 푹신해요. 어느 정도 탄력성이 있어 보이는 것과는 다르네요.",,,1005,[마리코리아x슬룸] 구독자 전용 ★초특가★ 비밀링크,119900,수량선택: 목 마사지베개 V2 1개,기존리뷰,4,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
117146,2026-07-02 17:27:43,2026-06-27 21:11:25,2026-06-30 21:11:57,온열과 자극이 적당히 좋아요~,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 데일리 릴렉스 세트 (팔꿈치 마사지기 + 마그네슘 시너지 크림),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117147,2026-07-02 17:43:19,2026-07-01 08:16:35,2026-07-02 16:15:19,목 마사지가 시원합니다,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117148,2026-07-02 20:04:06,2026-06-30 10:15:40,2026-07-01 16:07:54,목이 덜 아프기를 기대하며 사용해볼께요ㅎ,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117149,2026-07-02 20:28:19,2026-06-30 21:33:45,2026-07-02 18:35:44,감사합니다 감사합니다,,,1010,[맨즈바닥x슬룸] 구독자 전용 ★역대급★ 최저가 비밀링크,119900,수량선택: ★맨즈바닥 SET★ 허리편한케어V2 1개 + 코어요추벨트 + (증정) 시너지크림,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117150,2026-07-02 20:34:38,2026-06-30 22:10:35,2026-07-02 16:16:52,좋은 제품 감사합니다,,,998,[깜짝 타임특가] 코어 요추벨트 허리 보호대,40000,수량선택: 코어 요추벨트 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117151,2026-07-02 21:59:49,2026-07-01 14:44:30,2026-07-02 18:35:48,제가 함마질을 예전에 많이 하다보니 엘보가 썩을대로 썩어서 3년째 파스란 파스 좋타는거 다붙혀봐도 잠시뿐 오늘 오자마자 써봤는데 오 이거머지 좋은데 하는 생각이 들어요,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 데일리 릴렉스 세트 (팔꿈치 마사지기 + 마그네슘 시너지 크림),기존리뷰,5,,3,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117152,2026-07-03 01:32:13,2026-06-20 18:12:05,2026-06-23 21:08:12,다른 마사지기는 아픈감이 있는데 이건 베개로 사용하면서 편안하게 마사지할수 있어서 좋아요! 유투버 꾸준이의 추천으로 사게되었지만 마사지기 자체도 가벼워서 가방에 넣고다니기도 좋아요!,,,1001,[슬룸] 구독자 전용 ★초특가★ 비밀링크,84900,수량선택: 목 마사지 베개 V2 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117154,2026-07-01 00:00:00,,,"에스테틱 6만원짜리를 한 달에 두 번씩 다녔는데 이거 쓰고 나서 자연스럽게 끊어졌어요. 억지로 끊은 게 아니라 이거 있으니까 굳이 갈 이유를 못 찾겠더라고요. 샵에서 받을 때랑 비교해도 이게 꿇릴 게 없고, 매일 할 수 있다는 게 가장 큰 차이예요. 에스테틱 비용이 카드 명세서에서 없어진 달에 진짜 뿌듯했어요.",ec4ec37a36be,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117159,2026-07-02 00:00:00,,,샵 예약 시간 맞추는 게 생각보다 스트레스였거든요. 2주 전에 잡아야 하는데 그날 갑자기 일이 생기면 취소하기도 눈치 보이고. 이거 생기고 나서 그 스트레스 자체가 없어졌어요. 쓰고 싶으면 켜고 오늘 피곤하면 내일 하면 되니까요. 이렇게 단순한 게 이렇게 좋을 줄 몰랐어요.,ba8d2bf52a66,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117164,2026-07-02 00:00:00,,,레깅스 입을 때마다 허벅지 셀룰라이트가 신경 쓰여서 두꺼운 소재 레깅스만 골랐어요. 얇은 레깅스는 다 도드라지거든요. 컷팅 모드로 허벅지 집중 케어 한 달 하고 나서 얇은 레깅스 꺼내봤는데 생각보다 훨씬 괜찮더라고요. 셀룰라이트가 없어진 건 아닌데 탄력이 생기니까 덜 도드라져 보이는 거예요. 이제 레깅스 살 때 소재 먼저 안 봐요.,1793afe13e2f,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117165,2026-07-01 00:00:00,,,처음에 젤 대충 발랐더니 자극이 거의 없어서 이거 불량품인가 싶었어요. 사용법 다시 읽어보고 젤을 충분히 바르고 썼더니 완전히 다른 제품 같더라고요. EMS 자극이 확실하게 오면서 근육이 반응하는 게 느껴졌어요. 젤 바르는 양이 이렇게 중요한 건지 몰랐어요. 이걸 알고 나서부터 진짜 쓰기 시작한 것 같아요.,31113092a3fb,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117176,2026-07-02 00:00:00,,,"야근하고 늦게 퇴근하면 다리가 더 심하게 부어있어요. 그 상태로 집에 오면 뭔가 하기 싫어서 그냥 자버리곤 했는데, 이거 있으니까 소파에 누워서 켜고 있으면 돼요. 힘들어도 할 수 있는 게 이거의 핵심인 것 같아요. 다음 날 아침에 발이 가벼운 게 느껴지거든요. 없었으면 야근 많은 생활을 어떻게 버텼나 싶어요.",63b614091a1a,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117182,2026-07-01 00:00:00,,,"에스테틱 비용이 카드 명세서에서 없어진 달에 처음엔 내가 관리를 안 하고 있나 싶었는데, 이거 매일 쓰고 있으니까 오히려 더 자주 관리받고 있는 거더라고요. 그 돈으로 다른 걸 하니까 삶의 질이 올라간 느낌이에요. 바디케어에 쓰는 돈은 줄었는데 효과는 올라간 게 신기해요.",4e558303e343,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117187,2026-07-02 00:00:00,,,"샵 예약하다가 취소한 게 몇 번인지 몰라요. 예약해놓고 당일에 피곤하거나 일이 생기면 취소하고, 그러면 또 미루고. 이건 그 사이클 자체가 없어요. 오늘 하고 싶으면 켜고 피곤하면 내일 하면 되니까요. 그 유연함이 꾸준히 할 수 있게 만들어주는 것 같아요.",931142619a92,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117190,2026-07-02 00:00:00,,,"발이 붓는 게 체질이라고 생각하고 체념하면서 살았는데, 이거 쓰면서 관리가 되는 거라는 걸 알았어요. 체질이 아니라 순환 문제였던 거더라고요. 매일 케어해주면 붓기가 매일 빠지는 게 느껴져요. 몸이 스스로 해결 못 하는 걸 기기가 도와주는 개념인 것 같아요.",496108549932,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117210,2026-07-02 00:00:00,,,이직하고 서서 일하는 시간이 길어졌는데 적응하는 데 이게 많이 도움이 됐어요. 없었으면 다리 때문에 더 힘들었을 것 같아요. 퇴근 후 루틴이 생기면서 새 직장 적응도 더 수월하게 된 것 같아요. 몸이 편해야 마음도 적응이 되더라고요.,5cd59063e6a8,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
