리뷰ID,리뷰작성일,상품구매일,배송완료일,리뷰본문,사용자_익명ID,회원등급,상품번호,상품명,상품가격,상품옵션,리뷰작성경로,리뷰별점,태그,포토개수,동영상개수,댓글개수,댓글내용
117950,2026-08-03 4:25,2026-07-18 1:44,2026-07-21 21:14,배송잘받았어요 꼼꼼하게 빠른배송 생각 보다 많이 부드럽다고해야하나ㅡ후들후들 실사용 ㅡ좀 아쉬운 시원함 ㅡ50%아숩 구매를 망설인이유는 세탁문제로ㅡ일반베개도ᆢ세균번식이 많다고 하는데 ᆢ세탁할수도없는베개여서ᆢ커버라도 있음 함께구매함좋으련만ᆢ 일단 다른걸로 살짝씌워 사용중이네요 글고 전워누름 온열도 같이 켜져서 좀 그래요 지금 여름이라 안사용하고픈데ᆢ 사용중 귀옆에서 소음 좀 있으니 ᆢ참고하세요 밤에 다 잘때 사용하면 다른 분들이 싫어하실듯ᆢ,,,1033,[신금동x슬룸] 최저가 마켓 OPEN,79000,수량선택: ★최저가★ 경추 마사지 베개 V2 1개 + (증정) 마그네슘 크림 1개,기존리뷰,3,,2,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
117951,2026-08-03 9:49,2026-07-16 1:19,2026-07-17 18:35,엘보가 안 좋아서  구매 했는데  증상 완화에 도움이  됩니다.,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 팔꿈치 마사지기 1개,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117952,2026-08-03 10:41,2026-07-19 8:56,2026-07-21 23:08,작은걸로 지퍼 따기 힘들었는데 편하네요,,,1033,[신금동x슬룸] 최저가 마켓 OPEN,79000,수량선택: ★최저가★ 경추 마사지 베개 V2 1개 + (증정) 마그네슘 크림 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117953,2026-08-03 11:04,2026-06-24 17:17,2026-06-26 18:38,왼쪽으로 목통증이 많이좋아졌어요,,,1001,[슬룸] 구독자 전용 ★초특가★ 비밀링크,84900,수량선택: ★SET★ 발편한케어 M 1개 + 목 마사지 베개 V2 1개 + 마그네슘 시너지 크림 100원 + (증정)중형 파우치,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117954,2026-08-03 11:48,2026-07-29 11:47,2026-07-30 18:36,종아리 마사지압이 어마어마하네요 좋네요 목베개도 좋구요 잘쓸게요,,,1043,[슬룸 4차 진행!] 코이티비 구독자 전용 ★최저가★ 비밀링크,99000,수량선택: ★코이티비SET★목 마사지 베개 V2 1개 + 종아리편한케어 1개 +(증정)마그네슘 시너지 크림 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117955,2026-08-03 13:35,2026-07-29 20:40,2026-07-31 16:08,편해요 세원해요 좋아요,,,909,목 마사지 베개 V2 경추 마사지기 베개,129000,수량선택: 목 마사지 베개 V2 1개 (마그네슘 시너지 크림 1개 증정),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117956,2026-08-03 16:15,2026-07-20 13:50,2026-07-22 16:17,허벅지 셀룰라이트가 좀 없어지는느낌이에요 뒷구리살도 좀 정리되는듯.. 기계 자체가 좀 조악한느낌은 있는데 가격이 엄청 쎈건 아니니까.. 좋아요,,,1035,[애진X슬룸] ★단독 최대혜택★ 바디풀고컷 경락 마사지기,79900,수량선택: [68%] 바디풀고컷 1개 + 시너지 젤 2개 증정,기존리뷰,4,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117957,2026-08-03 18:19,2026-05-13 8:55,2026-05-14 17:30,이제 이거 없이는 낮잠을 못잡니다.,,,291,목베개 플러스 경추 목 마사지기 베개,99000,수량선택: 목베개 플러스 1개 (마그네슘 시너지 크림 30ml 1개 증정),기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117958,2026-08-03 18:59,2026-07-17 14:38,2026-07-21 18:50,좋아요!!!!!!!!!,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 데일리 릴렉스 세트 (팔꿈치 마사지기 + 마그네슘 시너지 크림),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117959,2026-08-03 19:27,2026-07-31 8:41,2026-08-01 13:39,매우만족하고 좋습니다,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117960,2026-08-03 20:53,2026-07-20 15:41,2026-07-22 16:10,꾸준히 쓰면 효과있을거라 믿고서 쭉 쓰려고요 아직까진 좋아요,,,1035,[애진X슬룸] ★단독 최대혜택★ 바디풀고컷 경락 마사지기,79900,수량선택: [68%] 바디풀고컷 1개 + 시너지 젤 2개 증정,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117961,2026-08-03 21:38,2026-06-26 12:37,2026-06-27 16:11,골프 치시는 분들은 꼭 사쓰면 좋겠네요 정말 좋아요~,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 팔꿈치 마사지기 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117962,2026-08-03 22:59,2026-07-29 23:20,2026-07-31 18:37,아짓 잘 모르겟어요 손으로 다리나 다른부위는 문지르면 시원해요 근데 광고처럼 팔뚝엔 벌어져서 압박을 한손으론 전혀할 수 없어요,,,1008,★최대할인 비밀링크★ 바디 풀고컷 경락 마사지기,89900,수량선택: 바디 풀고컷 1개 (트리플 샷 시너지 젤 1개 증정),기존리뷰,4,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117963,2026-08-03 23:33,2026-07-28 14:03,2026-07-29 13:44,평소에 엘보우가 안좋아서 골프 약속후에 항상 고생하는데 이 친구 물건이네요. 전완근은 말랑하게 잘 케어해줍니다,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 데일리 릴렉스 세트 (팔꿈치 마사지기 + 마그네슘 시너지 크림),기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117964,2026-08-03 23:43,2026-07-26 10:42,2026-07-28 18:41,시원하고 좋네요 자고일어나면 개운해요,,,909,목 마사지 베개 V2 경추 마사지기 베개,129000,수량선택: 목 마사지 베개 V2 1개 (마그네슘 시너지 크림 1개 증정),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117965,2026-08-04 22:03,2026-08-03 8:01,2026-08-04 13:42,"허리 협착증ㆍ디스크가있어서 우연찮게 슬룸 광고를보고 과연 효과가 있을까??? 과장 광고겠지?? 이렇듯 구매를 망설이게 되더라고요. 근데, 병원가서 도스치료ㆍ물리치료받고 신경주사 맞는금액보다 저렴하겠단 생각이 들어 다른 구매자분들 후기보고 구매 결정을하게 됐네요. 구입후 직접 사용해보니 처음에 오히려 허리가 더 아프더라고요.  허리가 더 아파지는것 같아 겁이나더라고요. 1세트,2세트 끝나고 일어나려고하니 허리가 아파 일어나기가 힘들더라고요. 이제품이 과연 효과가 있는건지? 오히려 사용전보다 더 아파 반품을해야하나 고민이 들었던건 사실. 처음이니 그러겠지.  며칠사용하다보면 적응도 될거고 아픈허리가 좀더 통증도 사라지고 좋아지겠지 희망을 갖고 꾸준히 해보려고요. 목마사지기는 거북목이 있어서 그런지 개인적으로 넘 시원하고 좋았어요. 온열기능ㆍ마사지기능이 있어서 거북목을 펴주는 기분이 듬. 암튼 적은비용은 아니지만, 잘 사용해서 본전을 빼야할것 같아요ㅎ
P.s참고로 휴대폰으로 리뷰 남기는데 사진 파일이 커서 첨부가 안되네요.",d80b075507e0,,964,[코어 밸런스 업 세트] 허리편한케어 V2 + 목 마사지 베개 V2,248000,수량선택: 코어 밸런스 업 세트 (허리편한케어 V2 + 목 마사지 베개 V2),반응형(내리뷰),5,,3,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
117966,2026-08-04 22:14,2026-07-23 12:51,2026-07-24 18:37,제품이 생각보다 딱딱합니다. 사용법을 몰라서 그런지 잠잘때 사용하기는 어려울듯 합니다. ,c758e48bddd9,,1038,[썸머 수퍼데이] 목베개 스트레칭 베개,11900,수량선택: 목베개 1개 (목베개 커버 증정),반응형(내리뷰),3,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
117967,2026-08-04 22:17,2026-07-23 12:51,2026-07-24 18:36,시원할줄 알고 샀는데 잘 모르겠습니다. 색깔은 시원 합니다. 침대에 고정시킬수 있게 밴드가 있었으면 더 좋을 듯 합니다. ,c758e48bddd9,,1039,[썸머 수퍼데이] 살얼음 냉감 패드 특수 코팅 패드,69000,수량선택: 살얼음냉감패드(Q) 1개,반응형(내리뷰),4,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117968,2026-08-04 22:19,2026-07-23 12:51,2026-07-24 18:37,아직 사용전이라 모르겠습니다. 설명대로 눈이 편했으면 합니다. ,c758e48bddd9,,1025,[썸머 수퍼데이] 눈편한케어 온열 진동 눈 마사지기,49000,수량선택: 눈편한케어 1개,반응형(내리뷰),5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117969,2026-08-04 6:23,2026-07-31 7:58,2026-08-01 16:06,빠른 배송 감사 합니다,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
117970,2026-08-04 6:49,2026-06-28 16:16,2026-06-30 16:11,정말잘산같아요 아픈곳이 사라졌어요,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 데일리 릴렉스 세트 (팔꿈치 마사지기 + 마그네슘 시너지 크림),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117971,2026-08-04 6:51,2026-07-16 13:47,2026-07-17 13:38,저한테는 살짝 높은 느낌이라 베고 자진 못하는데 C커브 늘여주는 마사지가 좋아요 전선 연결안해도 충전해서 쓸수있으면 좋겠어요,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
117972,2026-08-04 6:57,2026-07-13 20:35,2026-07-15 16:11,"배터리가너무빨리 소모가 됩니다
왼쪽, 오른쪽 25분씩 하면 배터리 없어요",,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 팔꿈치 마사지기 1개,기존리뷰,3,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다. 😥

리뷰로는 상세한 안내가 어려워, 자세한 내용 알림톡(문자) 발송 도와드렸으니 확인 부탁드리겠습니다.
추가로 궁금하신 점이 있으시거나 문자 확인하신 후에도 해결되지 않는 경우
번거로우시겠지만 슬룸 채팅 상담을 통해 연락 주시면 빠르게 안내 도와드리겠습니다.

▶ 슬룸 채팅 상담 (※ 월-목 09:30-17:00, 금 09:30-16:00, 주말 및 공휴일 휴무)
http://sloom.channel.io/

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다. 감사합니다."
